fromPos,toPos,03-2454_S25_L001,03-2525_S26_L001,03-2592_S27_L001,06-283016_S28_L001,06-284001_S29_L001,TG77214_S5_L001,TG77218_S6_L001,TG77222_S7_L001,TG77226_S8_L001
1672500,1673500,1,1,1,1,1,0,0,0,1
1673000,1674000,1,1,1,1,1,0,0,0,1
1673500,1674500,1,1,1,1,1,0,0,0,1
1674000,1675000,3,6,6,6,1,0,0,0,3
1674500,1675500,6,6,6,9,1,0,0,0,6
1675000,1676000,12,3,10,13,10,0,0,0,12
1675500,1676500,16,4,18,13,12,0,0,0,16
1676000,1677000,11,6,11,7,6,0,0,0,11
1676500,1677500,4,7,6,6,4,0,0,0,4
1677000,1678000,2,4,8,6,1,0,0,0,2
1677500,1678500,1,1,4,3,1,0,0,0,1
1678000,1679000,0,11,0,2,4,0,0,0,0
1678500,1679500,2,20,14,6,4,0,0,0,2
1679000,1680000,9,20,21,6,1,0,0,0,9
1679500,1680500,10,17,15,6,4,0,0,0,10
1680000,1681000,4,6,9,4,4,0,0,0,4
1680500,1681500,2,0,2,1,2,0,0,0,2
1681000,1682000,1,2,1,2,6,0,0,0,1
1681500,1682500,0,2,0,1,4,0,0,0,0
1682000,1683000,1,1,1,1,0,0,0,0,1
1682500,1683500,6,7,6,7,6,0,0,0,6
1683000,1684000,5,7,5,6,7,0,0,0,5
1683500,1684500,1,5,3,4,4,0,0,0,1
1684000,1685000,2,5,4,5,4,0,0,0,2
1684500,1685500,13,5,12,9,9,0,0,0,13
1685000,1686000,17,10,25,25,23,0,0,0,17
1685500,1686500,6,8,18,25,25,0,0,0,6
1686000,1687000,4,8,7,18,16,0,0,0,4
1686500,1687500,9,20,10,43,13,0,0,0,9
1687000,1688000,10,17,11,52,11,0,0,0,10
1687500,1688500,17,4,18,34,19,0,0,0,17
1688000,1689000,17,1,18,19,19,0,0,0,17
1688500,1689500,10,2,11,10,10,0,0,0,10
1689000,1690000,8,3,8,8,7,0,0,0,8
1689500,1690500,5,4,3,4,3,0,0,0,5
1690000,1691000,3,6,2,2,2,0,0,0,3
1690500,1691500,4,6,4,3,4,0,0,0,4
1691000,1692000,7,5,5,6,7,0,0,0,7
1691500,1692500,7,4,8,8,7,0,0,0,7
1692000,1693000,7,3,9,9,8,0,0,0,7
1692500,1693500,10,6,8,10,10,0,0,0,10
1693000,1694000,14,10,12,10,11,0,0,0,14
1693500,1694500,25,22,24,23,24,0,0,0,25
1694000,1695000,46,46,47,18,18,0,0,0,46
1694500,1695500,30,30,31,1,1,0,0,0,30
1695000,1696000,44,44,42,6,6,0,0,0,44
1695500,1696500,16,16,13,7,6,0,0,0,16
1696000,1697000,14,14,15,4,3,0,0,0,14
1696500,1697500,12,12,13,2,2,0,0,0,12
1697000,1698000,17,34,17,6,6,0,0,0,17
1697500,1698500,5,22,4,4,5,0,0,0,5
1698000,1699000,6,2,6,1,7,0,0,0,6
1698500,1699500,6,2,6,1,6,0,0,0,6
1699000,1700000,6,2,6,1,6,0,0,0,6
1699500,1700500,6,2,6,1,6,0,0,0,6
1700000,1701000,6,2,6,1,6,0,0,0,6
1700500,1701500,6,2,6,1,6,0,0,0,6
1701000,1702000,6,2,6,1,6,0,0,0,6
1701500,1702500,6,2,6,1,6,0,0,0,6
1702000,1703000,6,2,6,1,6,0,0,0,6
1702500,1703500,6,2,6,1,6,0,0,0,6
1703000,1704000,6,2,6,1,6,0,0,0,6
1703500,1704500,6,2,6,1,6,0,0,0,6
1704000,1705000,6,2,6,1,6,0,0,0,6
1704500,1705500,6,2,6,1,6,0,0,0,6
1705000,1706000,6,2,6,1,6,0,0,0,6
1705500,1706500,6,2,6,1,6,0,0,0,6
1706000,1707000,6,2,6,1,6,0,0,0,6
1706500,1707500,6,2,6,1,6,0,0,0,6
1707000,1708000,6,2,6,1,6,0,0,0,6
1707500,1708500,6,2,6,1,6,0,0,0,6
1708000,1709000,6,2,6,1,6,0,0,0,6
1708500,1709500,6,2,6,1,6,0,0,0,6
1709000,1710000,6,2,6,1,6,0,0,0,6
1709500,1710500,6,2,6,1,6,0,0,0,6
1710000,1711000,7,4,7,3,8,0,0,0,7
1710500,1711500,1,2,1,2,2,0,0,0,1
1711000,1712000,7,1,6,4,5,0,0,0,7
1711500,1712500,9,2,8,6,7,0,0,0,9
1712000,1713000,5,5,6,3,3,0,0,0,5
1712500,1713500,4,8,6,1,3,0,0,0,4
1713000,1714000,5,7,7,1,6,0,0,0,5
1713500,1714500,5,4,5,1,4,0,0,0,5
1714000,1715000,5,6,4,0,4,0,0,0,5
1714500,1715500,4,5,4,0,5,0,0,0,4
1715000,1716000,1,0,0,0,2,0,0,0,1
1715500,1716500,3,1,0,1,1,0,0,0,3
1716000,1717000,22,4,3,3,1,0,0,0,22
1716500,1717500,21,5,5,4,3,0,0,0,21
1717000,1718000,8,10,7,7,9,0,0,0,8
1717500,1718500,10,14,11,9,11,0,0,0,10
1718000,1719000,7,12,9,8,9,0,0,0,7
1718500,1719500,8,10,8,7,7,0,0,0,8
1719000,1720000,6,8,10,5,7,0,0,0,6
1719500,1720500,4,5,7,2,6,0,0,0,4
1720000,1721000,3,2,4,2,2,0,0,0,3
1720500,1721500,2,2,3,3,3,0,0,0,2
1721000,1722000,1,2,2,2,2,0,0,0,1
1721500,1722500,3,2,2,4,3,0,0,0,3
1722000,1723000,4,2,4,4,4,0,0,0,4
1722500,1723500,5,4,7,4,6,0,0,0,5
1723000,1724000,8,9,10,6,10,0,0,0,8
1723500,1724500,5,8,9,4,6,0,0,0,5
1724000,1725000,1,3,5,1,2,0,0,0,1
1724500,1725500,0,2,5,0,1,0,0,0,0
1725000,1726000,0,1,4,0,0,0,0,0,0
1725500,1726500,3,3,3,2,3,0,0,0,3
1726000,1727000,6,8,3,5,7,0,0,0,6
1726500,1727500,4,6,7,4,5,0,0,0,4
1727000,1728000,1,1,6,1,2,0,0,0,1
1727500,1728500,1,2,2,3,4,0,0,0,1
1728000,1729000,4,5,5,6,6,0,0,0,4
1728500,1729500,7,6,7,6,6,0,0,0,7
1729000,1730000,4,4,4,4,3,0,0,0,4
1729500,1730500,0,1,2,2,0,0,0,0,0
1730000,1731000,0,0,2,1,0,0,0,0,0
1730500,1731500,0,0,2,1,0,0,0,0,0
1731000,1732000,0,0,2,1,0,0,0,0,0
1731500,1732500,0,0,2,1,0,0,0,0,0
1732000,1733000,0,0,2,1,0,0,0,0,0
1732500,1733500,0,0,2,1,0,0,0,0,0
1733000,1734000,0,0,2,1,0,0,0,0,0
1733500,1734500,0,0,2,1,0,0,0,0,0
1734000,1735000,0,2,3,3,2,0,0,0,0
1734500,1735500,2,6,7,4,5,0,0,0,2
1735000,1736000,5,8,7,3,6,0,0,0,5
1735500,1736500,4,9,5,2,9,0,0,0,4
1736000,1737000,1,6,5,4,8,0,0,0,1
1736500,1737500,1,2,3,4,3,0,0,0,1
1737000,1738000,2,4,6,3,4,0,0,0,2
1737500,1738500,4,5,8,7,7,0,0,0,4
1738000,1739000,5,4,7,7,6,0,0,0,5
1738500,1739500,5,2,3,2,2,0,0,0,5
1739000,1740000,6,3,3,2,2,0,0,0,6
1739500,1740500,4,4,3,3,5,0,0,0,4
1740000,1741000,4,4,1,5,7,0,0,0,4
1740500,1741500,4,3,2,6,5,0,0,0,4
1741000,1742000,8,5,5,7,5,0,0,0,8
1741500,1742500,16,13,10,13,12,0,0,0,16
1742000,1743000,16,24,14,16,17,0,0,0,16
1742500,1743500,9,19,10,9,11,0,0,0,9
1743000,1744000,4,5,4,2,4,0,0,0,4
1743500,1744500,3,3,3,1,2,0,0,0,3
1744000,1745000,3,2,4,3,2,0,0,0,3
1744500,1745500,5,3,7,5,4,0,0,0,5
1745000,1746000,5,3,5,2,2,0,0,0,5
1745500,1746500,5,10,2,2,2,0,0,0,5
1746000,1747000,7,11,5,5,5,0,0,0,7
1746500,1747500,8,3,7,4,6,0,0,0,8
1747000,1748000,4,2,4,1,8,0,0,0,4
1747500,1748500,4,12,6,2,9,0,0,0,4
1748000,1749000,7,14,6,3,8,0,0,0,7
1748500,1749500,5,2,2,1,5,0,0,0,5
1749000,1750000,5,3,5,2,2,0,0,0,5
1749500,1750500,4,7,8,3,3,0,0,0,4
